wikidata_scientist,wikidata_scientistWikipediaLink,wikidata_doctoralStudent,wikidata_doctoralStudentWikipediaLink,wikidata_fk,dbpedia_scientist,dbpedia_scientistLink,dbpedia_doctoralStudent,dbpedia_doctoralStudentLink,dbpedia_fk
http://www.wikidata.org/entity/Q76641,/wiki/Felix_Klein,http://www.wikidata.org/entity/Q91664,/wiki/Robert_Fricke,/wiki/Felix_Klein/wiki/Robert_Fricke,,,,,
,,,,,http://dbpedia.org/resource/Friedrich_Wöhler,/wiki/Friedrich_Wöhler,http://dbpedia.org/resource/Albert_Niemann_(chemist),/wiki/Albert_Niemann_(chemist),/wiki/Friedrich_Wöhler/wiki/Albert_Niemann_(chemist)
http://www.wikidata.org/entity/Q57554,/wiki/Georg_Christoph_Lichtenberg,http://www.wikidata.org/entity/Q107307,/wiki/Bernhard_Friedrich_Thibaut,/wiki/Georg_Christoph_Lichtenberg/wiki/Bernhard_Friedrich_Thibaut,,,,,
http://www.wikidata.org/entity/Q1509195,/wiki/Georgiy_Shilov,http://www.wikidata.org/entity/Q30557498,/wiki/Boris_Mityagin,/wiki/Georgiy_Shilov/wiki/Boris_Mityagin,,,,,
,,,,,http://dbpedia.org/resource/Heinz_Maier-Leibnitz,/wiki/Heinz_Maier-Leibnitz,http://dbpedia.org/resource/Rudolf_Mössbauer,/wiki/Rudolf_Mössbauer,/wiki/Heinz_Maier-Leibnitz/wiki/Rudolf_Mössbauer
http://www.wikidata.org/entity/Q1717493,/wiki/J%C3%BCrgen_Mlynek,http://www.wikidata.org/entity/Q88414,/wiki/Rudolf_Grimm,/wiki/J%C3%BCrgen_Mlynek/wiki/Rudolf_Grimm,,,,,
http://www.wikidata.org/entity/Q2225963,/wiki/Jaap_Wessels,http://www.wikidata.org/entity/Q88955970,/wiki/Nelly_Litvak,/wiki/Jaap_Wessels/wiki/Nelly_Litvak,,,,,
http://www.wikidata.org/entity/Q122392,/wiki/Jacob_Bernoulli,http://www.wikidata.org/entity/Q689611,/wiki/Jakob_Hermann,/wiki/Jacob_Bernoulli/wiki/Jakob_Hermann,,,,,
,,,,,http://dbpedia.org/resource/Johan_van_Benthem_(logician),/wiki/Johan_van_Benthem_(logician),http://dbpedia.org/resource/Martin_Stokhof,/wiki/Martin_Stokhof,/wiki/Johan_van_Benthem_(logician)/wiki/Martin_Stokhof
http://www.wikidata.org/entity/Q2747596,/wiki/John_Keill,http://www.wikidata.org/entity/Q658008,/wiki/John_Theophilus_Desaguliers,/wiki/John_Keill/wiki/John_Theophilus_Desaguliers,,,,,
http://www.wikidata.org/entity/Q17455,/wiki/John_von_Neumann,http://www.wikidata.org/entity/Q15810640,/wiki/Friederich_Ignaz_Mautner,/wiki/John_von_Neumann/wiki/Friederich_Ignaz_Mautner,,,,,
,,,,,http://dbpedia.org/resource/Kenneth_S._Suslick,/wiki/Kenneth_S._Suslick,http://dbpedia.org/resource/Hyeon_Taeghwan,/wiki/Hyeon_Taeghwan,/wiki/Kenneth_S._Suslick/wiki/Hyeon_Taeghwan
,,,,,http://dbpedia.org/resource/Laurent_Keller,/wiki/Laurent_Keller,http://dbpedia.org/resource/Tanja_Schwander,/wiki/Tanja_Schwander,/wiki/Laurent_Keller/wiki/Tanja_Schwander
,,,,,http://dbpedia.org/resource/Margot_Becke-Goehring,/wiki/Margot_Becke-Goehring,http://dbpedia.org/resource/Rolf_Appel,/wiki/Rolf_Appel,/wiki/Margot_Becke-Goehring/wiki/Rolf_Appel
http://www.wikidata.org/entity/Q86610,/wiki/Otto_Wiener_(physicist),http://www.wikidata.org/entity/Q1507643,/wiki/George_Cecil_Jaffe,/wiki/Otto_Wiener_(physicist)/wiki/George_Cecil_Jaffe,,,,,
http://www.wikidata.org/entity/Q184499,/wiki/Patrick_Blackett,http://www.wikidata.org/entity/Q6135453,/wiki/James_Hamilton_(physicist),/wiki/Patrick_Blackett/wiki/James_Hamilton_(physicist),,,,,
http://www.wikidata.org/entity/Q2093316,/wiki/Pierre_Conner,http://www.wikidata.org/entity/Q3480212,/wiki/David_Schweickart,/wiki/Pierre_Conner/wiki/David_Schweickart,,,,,
http://www.wikidata.org/entity/Q22662,/wiki/Ren%C3%A9_Maurice_Fr%C3%A9chet,http://www.wikidata.org/entity/Q3175044,/wiki/Jean_Ville,/wiki/Ren%C3%A9_Maurice_Fr%C3%A9chet/wiki/Jean_Ville,,,,,
,,,,,http://dbpedia.org/resource/Robert_Bunsen,/wiki/Robert_Bunsen,http://dbpedia.org/resource/Friedrich_Konrad_Beilstein,/wiki/Friedrich_Konrad_Beilstein,/wiki/Robert_Bunsen/wiki/Friedrich_Konrad_Beilstein
http://www.wikidata.org/entity/Q92826,/wiki/Terry_Winograd,http://www.wikidata.org/entity/Q73119378,/wiki/Larry_Masinter,/wiki/Terry_Winograd/wiki/Larry_Masinter,,,,,
,,,,,http://dbpedia.org/resource/Théophile_de_Donder,/wiki/Théophile_de_Donder,http://dbpedia.org/resource/Théophile_Lepage,/wiki/Théophile_Lepage,/wiki/Théophile_de_Donder/wiki/Théophile_Lepage
,,,,,http://dbpedia.org/resource/Vladimir_Arnold,/wiki/Vladimir_Arnold,http://dbpedia.org/resource/Askold_Khovanskii,/wiki/Askold_Khovanskii,/wiki/Vladimir_Arnold/wiki/Askold_Khovanskii
,,,,,http://dbpedia.org/resource/Whitman_Richards,/wiki/Whitman_Richards,http://dbpedia.org/resource/Emanuel_Todorov,/wiki/Emanuel_Todorov,/wiki/Whitman_Richards/wiki/Emanuel_Todorov
http://www.wikidata.org/entity/Q2061291,/wiki/William_Fulton_(mathematician),http://www.wikidata.org/entity/Q102145592,/wiki/Thomas_A._Garrity,/wiki/William_Fulton_(mathematician)/wiki/Thomas_A._Garrity,,,,,
http://www.wikidata.org/entity/Q28837298,/wiki/Wolfgang_Franz_(mathematician),http://www.wikidata.org/entity/Q14915113,/wiki/Claus_Michael_Ringel,/wiki/Wolfgang_Franz_(mathematician)/wiki/Claus_Michael_Ringel,,,,,
http://www.wikidata.org/entity/Q1088218,/wiki/Albert_Benjamin_Prescott,http://www.wikidata.org/entity/Q904804,/wiki/Moses_Gomberg,/wiki/Albert_Benjamin_Prescott/wiki/Moses_Gomberg,,,,,
http://www.wikidata.org/entity/Q365225,/wiki/Arthur_C._Cope,http://www.wikidata.org/entity/Q5919599,/wiki/Howard_Ensign_Simmons_Jr.,/wiki/Arthur_C._Cope/wiki/Howard_Ensign_Simmons_Jr.,,,,,
http://www.wikidata.org/entity/Q89832875,/wiki/Arthur_F._Kip,http://www.wikidata.org/entity/Q1507337,/wiki/George_Feher,/wiki/Arthur_F._Kip/wiki/George_Feher,,,,,
,,,,,http://dbpedia.org/resource/Barry_Mazur,/wiki/Barry_Mazur,http://dbpedia.org/resource/Fernando_Q._Gouvêa,/wiki/Fernando_Q._Gouvêa,/wiki/Barry_Mazur/wiki/Fernando_Q._Gouvêa
http://www.wikidata.org/entity/Q47879594,/wiki/Bernard_J._Matkowsky,http://www.wikidata.org/entity/Q18393017,/wiki/Rachel_Kuske,/wiki/Bernard_J._Matkowsky/wiki/Rachel_Kuske,,,,,
http://www.wikidata.org/entity/Q712979,/wiki/Cato_Maximilian_Guldberg,http://www.wikidata.org/entity/Q30769,/wiki/Sophus_Lie,/wiki/Cato_Maximilian_Guldberg/wiki/Sophus_Lie,,,,,
http://www.wikidata.org/entity/Q12116293,/wiki/Chang-Lin_Tien,http://www.wikidata.org/entity/Q10565051,/wiki/Gang_Chen_(engineer),/wiki/Chang-Lin_Tien/wiki/Gang_Chen_(engineer),,,,,
http://www.wikidata.org/entity/Q525037,/wiki/David_Blackwell,http://www.wikidata.org/entity/Q7358391,/wiki/Roger_J-B_Wets,/wiki/David_Blackwell/wiki/Roger_J-B_Wets,,,,,
http://www.wikidata.org/entity/Q1174541,/wiki/David_Gilbarg,http://www.wikidata.org/entity/Q25595,/wiki/Neil_Trudinger,/wiki/David_Gilbarg/wiki/Neil_Trudinger,,,,,
,,,,,http://dbpedia.org/resource/David_Glass_(sociologist),/wiki/David_Glass_(sociologist),http://dbpedia.org/resource/John_Goldthorpe,/wiki/John_Goldthorpe,/wiki/David_Glass_(sociologist)/wiki/John_Goldthorpe
,,,,,http://dbpedia.org/resource/David_Seyfort_Ruegg,/wiki/David_Seyfort_Ruegg,http://dbpedia.org/resource/Jan_Westerhoff,/wiki/Jan_Westerhoff,/wiki/David_Seyfort_Ruegg/wiki/Jan_Westerhoff
http://www.wikidata.org/entity/Q107336,/wiki/Eberhard_Knobloch,http://www.wikidata.org/entity/Q102405269,/wiki/Andrea_Br%C3%A9ard,/wiki/Eberhard_Knobloch/wiki/Andrea_Br%C3%A9ard,,,,,
http://www.wikidata.org/entity/Q1425952,/wiki/Hans_Hermes,http://www.wikidata.org/entity/Q6832399,/wiki/Michael_M._Richter,/wiki/Hans_Hermes/wiki/Michael_M._Richter,,,,,
,,,,,http://dbpedia.org/resource/Jacques_Hadamard,/wiki/Jacques_Hadamard,http://dbpedia.org/resource/Maurice_René_Fréchet,/wiki/Maurice_René_Fréchet,/wiki/Jacques_Hadamard/wiki/Maurice_René_Fréchet
http://www.wikidata.org/entity/Q3443079,/wiki/Jens_Erik_Fenstad,http://www.wikidata.org/entity/Q97275255,/wiki/Dag_Normann,/wiki/Jens_Erik_Fenstad/wiki/Dag_Normann,,,,,
http://www.wikidata.org/entity/Q16571,/wiki/Justus_von_Liebig,http://www.wikidata.org/entity/Q90290,/wiki/Leopold_Pfaundler,/wiki/Justus_von_Liebig/wiki/Leopold_Pfaundler,,,,,
http://www.wikidata.org/entity/Q6369357,/wiki/Karel_Petr,http://www.wikidata.org/entity/Q6369369,/wiki/Karel_Rychl%C3%ADk,/wiki/Karel_Petr/wiki/Karel_Rychl%C3%ADk,,,,,
,,,,,http://dbpedia.org/resource/Ludwig_Prandtl,/wiki/Ludwig_Prandtl,http://dbpedia.org/resource/Victor_Vâlcovici,/wiki/Victor_Vâlcovici,/wiki/Ludwig_Prandtl/wiki/Victor_Vâlcovici
,,,,,http://dbpedia.org/resource/Paul_Scherrer,/wiki/Paul_Scherrer,http://dbpedia.org/resource/Hans_Frauenfelder,/wiki/Hans_Frauenfelder,/wiki/Paul_Scherrer/wiki/Hans_Frauenfelder
,,,,,http://dbpedia.org/resource/Percival_Symonds,/wiki/Percival_Symonds,http://dbpedia.org/resource/Arthur_Jensen,/wiki/Arthur_Jensen,/wiki/Percival_Symonds/wiki/Arthur_Jensen
http://www.wikidata.org/entity/Q7172598,/wiki/Peter_B._Andrews,http://www.wikidata.org/entity/Q91233,/wiki/Michael_Kohlhase,/wiki/Peter_B._Andrews/wiki/Michael_Kohlhase,,,,,
http://www.wikidata.org/entity/Q21191091,/wiki/Philippe_Michel_(economist),http://www.wikidata.org/entity/Q30069437,/wiki/Fr%C3%A9d%C3%A9ric_Docquier,/wiki/Philippe_Michel_(economist)/wiki/Fr%C3%A9d%C3%A9ric_Docquier,,,,,
,,,,,http://dbpedia.org/resource/Raj_Reddy,/wiki/Raj_Reddy,http://dbpedia.org/resource/Xuedong_Huang,/wiki/Xuedong_Huang,/wiki/Raj_Reddy/wiki/Xuedong_Huang
http://www.wikidata.org/entity/Q2150196,/wiki/Richard_Burt_Melrose,http://www.wikidata.org/entity/Q67187681,/wiki/Tanya_Christiansen,/wiki/Richard_Burt_Melrose/wiki/Tanya_Christiansen,,,,,
,,,,,http://dbpedia.org/resource/Robert_G._Roeder,/wiki/Robert_G._Roeder,http://dbpedia.org/resource/Michael_Green_(biologist),/wiki/Michael_Green_(biologist),/wiki/Robert_G._Roeder/wiki/Michael_Green_(biologist)
,,,,,http://dbpedia.org/resource/Rudolf_Peierls,/wiki/Rudolf_Peierls,http://dbpedia.org/resource/Stanley_Mandelstam,/wiki/Stanley_Mandelstam,/wiki/Rudolf_Peierls/wiki/Stanley_Mandelstam
http://www.wikidata.org/entity/Q10365190,/wiki/Ruel_Vance_Churchill,http://www.wikidata.org/entity/Q5325813,/wiki/Earl_D._Rainville,/wiki/Ruel_Vance_Churchill/wiki/Earl_D._Rainville,,,,,
,,,,,http://dbpedia.org/resource/Sebastian_Thrun,/wiki/Sebastian_Thrun,http://dbpedia.org/resource/John_Langford_(computer_scientist),/wiki/John_Langford_(computer_scientist),/wiki/Sebastian_Thrun/wiki/John_Langford_(computer_scientist)
,,,,,http://dbpedia.org/resource/Shafi_Goldwasser,/wiki/Shafi_Goldwasser,http://dbpedia.org/resource/Johan_Håstad,/wiki/Johan_Håstad,/wiki/Shafi_Goldwasser/wiki/Johan_Håstad
http://www.wikidata.org/entity/Q558384,/wiki/Th%C3%A9ophile_de_Donder,http://www.wikidata.org/entity/Q183509,/wiki/Ilya_Prigogine,/wiki/Th%C3%A9ophile_de_Donder/wiki/Ilya_Prigogine,,,,,
,,,,,http://dbpedia.org/resource/Wallace_L._W._Sargent,/wiki/Wallace_L._W._Sargent,http://dbpedia.org/resource/John_Huchra,/wiki/John_Huchra,/wiki/Wallace_L._W._Sargent/wiki/John_Huchra
http://www.wikidata.org/entity/Q7585560,/wiki/Warren_Ambrose,http://www.wikidata.org/entity/Q8014766,/wiki/William_Lucas_Root,/wiki/Warren_Ambrose/wiki/William_Lucas_Root,,,,,
http://www.wikidata.org/entity/Q8019709,/wiki/William_V._Houston,http://www.wikidata.org/entity/Q934337,/wiki/Robert_B._Leighton,/wiki/William_V._Houston/wiki/Robert_B._Leighton,,,,,
,,,,,http://dbpedia.org/resource/Alan_Turing,/wiki/Alan_Turing,http://dbpedia.org/resource/Beatrice_Worsley,/wiki/Beatrice_Worsley,/wiki/Alan_Turing/wiki/Beatrice_Worsley
,,,,,http://dbpedia.org/resource/Alexandra_Navrotsky,/wiki/Alexandra_Navrotsky,http://dbpedia.org/resource/Nancy_L._Ross,/wiki/Nancy_L._Ross,/wiki/Alexandra_Navrotsky/wiki/Nancy_L._Ross
,,,,,http://dbpedia.org/resource/Andrew_Briggs,/wiki/Andrew_Briggs,http://dbpedia.org/resource/Stephanie_Simmons,/wiki/Stephanie_Simmons,/wiki/Andrew_Briggs/wiki/Stephanie_Simmons
http://www.wikidata.org/entity/Q372026,/wiki/Andrey_Tikhonov_(mathematician),http://www.wikidata.org/entity/Q302434,/wiki/Alexander_Samarskii,/wiki/Andrey_Tikhonov_(mathematician)/wiki/Alexander_Samarskii,,,,,
http://www.wikidata.org/entity/Q69483,/wiki/Arthur_Rudolf_Hantzsch,http://www.wikidata.org/entity/Q123014,/wiki/Alfred_Werner,/wiki/Arthur_Rudolf_Hantzsch/wiki/Alfred_Werner,,,,,
http://www.wikidata.org/entity/Q184566,/wiki/Charles_H._Townes,http://www.wikidata.org/entity/Q1604330,/wiki/Helmut_W._Schulz,/wiki/Charles_H._Townes/wiki/Helmut_W._Schulz,,,,,
,,,,,http://dbpedia.org/resource/Donald_Rubin,/wiki/Donald_Rubin,http://dbpedia.org/resource/Xiao-Li_Meng,/wiki/Xiao-Li_Meng,/wiki/Donald_Rubin/wiki/Xiao-Li_Meng
,,,,,http://dbpedia.org/resource/Edgar_Bright_Wilson,/wiki/Edgar_Bright_Wilson,http://dbpedia.org/resource/Frank_A._Weinhold,/wiki/Frank_A._Weinhold,/wiki/Edgar_Bright_Wilson/wiki/Frank_A._Weinhold
http://www.wikidata.org/entity/Q1442541,/wiki/Franco_Brezzi,http://www.wikidata.org/entity/Q22691484,/wiki/Annalisa_Buffa,/wiki/Franco_Brezzi/wiki/Annalisa_Buffa,,,,,
,,,,,http://dbpedia.org/resource/Frederic_Columbus_Blake,/wiki/Frederic_Columbus_Blake,http://dbpedia.org/resource/William_Littell_Everitt,/wiki/William_Littell_Everitt,/wiki/Frederic_Columbus_Blake/wiki/William_Littell_Everitt
,,,,,http://dbpedia.org/resource/George_Beadle,/wiki/George_Beadle,http://dbpedia.org/resource/Robert_Metzenberg,/wiki/Robert_Metzenberg,/wiki/George_Beadle/wiki/Robert_Metzenberg
http://www.wikidata.org/entity/Q213779,/wiki/Gustav_Karsten,http://www.wikidata.org/entity/Q76857,/wiki/Franz_Boas,/wiki/Gustav_Karsten/wiki/Franz_Boas,,,,,
http://www.wikidata.org/entity/Q60052,/wiki/Gustav_Kirchhoff,http://www.wikidata.org/entity/Q78015,/wiki/Hermann_Aron,/wiki/Gustav_Kirchhoff/wiki/Hermann_Aron,,,,,
http://www.wikidata.org/entity/Q5649211,/wiki/Hanno_Rund,http://www.wikidata.org/entity/Q102201218,/wiki/David_Matravers,/wiki/Hanno_Rund/wiki/David_Matravers,,,,,
,,,,,http://dbpedia.org/resource/Hans_Cloos,/wiki/Hans_Cloos,http://dbpedia.org/resource/İhsan_Ketin,/wiki/İhsan_Ketin,/wiki/Hans_Cloos/wiki/İhsan_Ketin
http://www.wikidata.org/entity/Q5674941,/wiki/Hartley_Rogers_Jr.,http://www.wikidata.org/entity/Q616266,/wiki/John_Stillwell,/wiki/Hartley_Rogers_Jr./wiki/John_Stillwell,,,,,
http://www.wikidata.org/entity/Q7504,/wiki/Ir%C3%A8ne_Joliot-Curie,http://www.wikidata.org/entity/Q115898910,/wiki/Yang_Chengzong,/wiki/Ir%C3%A8ne_Joliot-Curie/wiki/Yang_Chengzong,,,,,
http://www.wikidata.org/entity/Q353407,/wiki/Isadore_Singer,http://www.wikidata.org/entity/Q1159066,/wiki/Dan_Freed,/wiki/Isadore_Singer/wiki/Dan_Freed,,,,,
,,,,,http://dbpedia.org/resource/Israel_Lyon_Chaikoff,/wiki/Israel_Lyon_Chaikoff,http://dbpedia.org/resource/Walter_M._Fitch,/wiki/Walter_M._Fitch,/wiki/Israel_Lyon_Chaikoff/wiki/Walter_M._Fitch
http://www.wikidata.org/entity/Q555849,/wiki/John_Clarke_(physicist),http://www.wikidata.org/entity/Q28976188,/wiki/John_M._Martinis,/wiki/John_Clarke_(physicist)/wiki/John_M._Martinis,,,,,
http://www.wikidata.org/entity/Q650171,/wiki/Juan_Ignacio_Cirac_Sasturain,http://www.wikidata.org/entity/Q117223594,/wiki/Silke_Weinfurtner,/wiki/Juan_Ignacio_Cirac_Sasturain/wiki/Silke_Weinfurtner,,,,,
http://www.wikidata.org/entity/Q1731328,/wiki/Karl_W._Gruenberg,http://www.wikidata.org/entity/Q102313818,/wiki/Ted_Hurley,/wiki/Karl_W._Gruenberg/wiki/Ted_Hurley,,,,,
http://www.wikidata.org/entity/Q104822,/wiki/Ludwig_Maurer,http://www.wikidata.org/entity/Q122562,/wiki/Erich_Sch%C3%B6nhardt,/wiki/Ludwig_Maurer/wiki/Erich_Sch%C3%B6nhardt,,,,,
,,,,,http://dbpedia.org/resource/Manuel_Blum,/wiki/Manuel_Blum,http://dbpedia.org/resource/Steven_Rudich,/wiki/Steven_Rudich,/wiki/Manuel_Blum/wiki/Steven_Rudich
http://www.wikidata.org/entity/Q950211,/wiki/Mark_Krein,http://www.wikidata.org/entity/Q2586584,/wiki/Vitold_Shmulyan,/wiki/Mark_Krein/wiki/Vitold_Shmulyan,,,,,
http://www.wikidata.org/entity/Q899264,/wiki/Martin_Fleischmann,http://www.wikidata.org/entity/Q730952,/wiki/Stanley_Pons,/wiki/Martin_Fleischmann/wiki/Stanley_Pons,,,,,
http://www.wikidata.org/entity/Q974437,/wiki/Paul_Sophus_Epstein,http://www.wikidata.org/entity/Q1356879,/wiki/Howard_P._Robertson,/wiki/Paul_Sophus_Epstein/wiki/Howard_P._Robertson,,,,,
http://www.wikidata.org/entity/Q11169351,/wiki/Robert_G._Greenler,http://www.wikidata.org/entity/Q6299210,/wiki/Juan_Carlos_Campuzano,/wiki/Robert_G._Greenler/wiki/Juan_Carlos_Campuzano,,,,,
,,,,,http://dbpedia.org/resource/Robert_S._Barton,/wiki/Robert_S._Barton,http://dbpedia.org/resource/Alan_Ashton_(executive),/wiki/Alan_Ashton_(executive),/wiki/Robert_S._Barton/wiki/Alan_Ashton_(executive)
http://www.wikidata.org/entity/Q2161738,/wiki/Roger_Evans_Howe,http://www.wikidata.org/entity/Q7682047,/wiki/Tan_Eng_Chye,/wiki/Roger_Evans_Howe/wiki/Tan_Eng_Chye,,,,,
http://www.wikidata.org/entity/Q2599504,/wiki/Sofya_Yanovskaya,http://www.wikidata.org/entity/Q1673591,/wiki/Isabella_Bashmakova,/wiki/Sofya_Yanovskaya/wiki/Isabella_Bashmakova,,,,,
http://www.wikidata.org/entity/Q102078571,/wiki/Thomas_F._Coleman,http://www.wikidata.org/entity/Q55274739,/wiki/Alex_Pothen,/wiki/Thomas_F._Coleman/wiki/Alex_Pothen,,,,,
http://www.wikidata.org/entity/Q8000172,/wiki/Wilbur_Davenport,http://www.wikidata.org/entity/Q16514895,/wiki/Victor_On-kwok_Li,/wiki/Wilbur_Davenport/wiki/Victor_On-kwok_Li,,,,,
http://www.wikidata.org/entity/Q79078,/wiki/Wilhelm_Blaschke,http://www.wikidata.org/entity/Q8193470,/wiki/Alberto_Dou_Mas_de_Xax%C3%A0s,/wiki/Wilhelm_Blaschke/wiki/Alberto_Dou_Mas_de_Xax%C3%A0s,,,,,
,,,,,http://dbpedia.org/resource/Wilhelm_Röntgen,/wiki/Wilhelm_Röntgen,http://dbpedia.org/resource/Herman_March,/wiki/Herman_March,/wiki/Wilhelm_Röntgen/wiki/Herman_March
http://www.wikidata.org/entity/Q323442,/wiki/A._A._Albert,http://www.wikidata.org/entity/Q18027357,/wiki/Richard_D._Schafer,/wiki/A._A._Albert/wiki/Richard_D._Schafer,,,,,
,,,,,http://dbpedia.org/resource/A._W._F._Edwards,/wiki/A._W._F._Edwards,http://dbpedia.org/resource/Elizabeth_A._Thompson,/wiki/Elizabeth_A._Thompson,/wiki/A._W._F._Edwards/wiki/Elizabeth_A._Thompson
http://www.wikidata.org/entity/Q450151,/wiki/Alexander_S._Kechris,http://www.wikidata.org/entity/Q6113762,/wiki/Jack_Lutz,/wiki/Alexander_S._Kechris/wiki/Jack_Lutz,,,,,
,,,,,http://dbpedia.org/resource/Barbara_Liskov,/wiki/Barbara_Liskov,http://dbpedia.org/resource/Maurice_Herlihy,/wiki/Maurice_Herlihy,/wiki/Barbara_Liskov/wiki/Maurice_Herlihy
http://www.wikidata.org/entity/Q65332,/wiki/Constantin_Carath%C3%A9odory,http://www.wikidata.org/entity/Q103198,/wiki/Ernst_Peschl,/wiki/Constantin_Carath%C3%A9odory/wiki/Ernst_Peschl,,,,,
http://www.wikidata.org/entity/Q370054,/wiki/Daniel_Pedoe,http://www.wikidata.org/entity/Q23710576,/wiki/Peter_Lancaster,/wiki/Daniel_Pedoe/wiki/Peter_Lancaster,,,,,
http://www.wikidata.org/entity/Q3587881,/wiki/Elisabeth_Giacobino,http://www.wikidata.org/entity/Q30090384,/wiki/Astrid_Lambrecht,/wiki/Elisabeth_Giacobino/wiki/Astrid_Lambrecht,,,,,
http://www.wikidata.org/entity/Q61771,/wiki/Emil_Wiechert,http://www.wikidata.org/entity/Q76770,/wiki/Beno_Gutenberg,/wiki/Emil_Wiechert/wiki/Beno_Gutenberg,,,,,
,,,,,http://dbpedia.org/resource/Ernest_Edward_Williams,/wiki/Ernest_Edward_Williams,http://dbpedia.org/resource/Robert_Trivers,/wiki/Robert_Trivers,/wiki/Ernest_Edward_Williams/wiki/Robert_Trivers
http://www.wikidata.org/entity/Q924443,/wiki/Ernst_Leonard_Lindel%C3%B6f,http://www.wikidata.org/entity/Q211642,/wiki/Lars_Ahlfors,/wiki/Ernst_Leonard_Lindel%C3%B6f/wiki/Lars_Ahlfors,,,,,
,,,,,http://dbpedia.org/resource/Filip_Hjulström,/wiki/Filip_Hjulström,http://dbpedia.org/resource/Anders_Rapp,/wiki/Anders_Rapp,/wiki/Filip_Hjulström/wiki/Anders_Rapp
http://www.wikidata.org/entity/Q77303,/wiki/Friedrich_Schottky,http://www.wikidata.org/entity/Q90640,/wiki/Walter_Schnee,/wiki/Friedrich_Schottky/wiki/Walter_Schnee,,,,,
http://www.wikidata.org/entity/Q5505033,/wiki/Fritz_Ursell,http://www.wikidata.org/entity/Q7027603,/wiki/Nick_Newman_(naval_architect),/wiki/Fritz_Ursell/wiki/Nick_Newman_(naval_architect),,,,,
http://www.wikidata.org/entity/Q701501,/wiki/George_M._Whitesides,http://www.wikidata.org/entity/Q16732229,/wiki/Thomas_J._McCarthy,/wiki/George_M._Whitesides/wiki/Thomas_J._McCarthy,,,,,
http://www.wikidata.org/entity/Q1934650,/wiki/George_S._Hammond,http://www.wikidata.org/entity/Q7026332,/wiki/Nicholas_Turro,/wiki/George_S._Hammond/wiki/Nicholas_Turro,,,,,
http://www.wikidata.org/entity/Q76610,/wiki/Heinrich_Otto_Wieland,http://www.wikidata.org/entity/Q111919,/wiki/Bernhard_Witkop,/wiki/Heinrich_Otto_Wieland/wiki/Bernhard_Witkop,,,,,
http://www.wikidata.org/entity/Q517990,/wiki/Hyman_Bass,http://www.wikidata.org/entity/Q7131552,/wiki/Panos_Papasoglu,/wiki/Hyman_Bass/wiki/Panos_Papasoglu,,,,,
http://www.wikidata.org/entity/Q2225963,/wiki/Jaap_Wessels,http://www.wikidata.org/entity/Q2420134,/wiki/Henk_Zijm,/wiki/Jaap_Wessels/wiki/Henk_Zijm,,,,,
,,,,,http://dbpedia.org/resource/M._S._Bartlett,/wiki/M._S._Bartlett,http://dbpedia.org/resource/Alladi_Ramakrishnan,/wiki/Alladi_Ramakrishnan,/wiki/M._S._Bartlett/wiki/Alladi_Ramakrishnan
,,,,,http://dbpedia.org/resource/Morris_Zelditch,/wiki/Morris_Zelditch,http://dbpedia.org/resource/Tormod_Lunde,/wiki/Tormod_Lunde,/wiki/Morris_Zelditch/wiki/Tormod_Lunde
http://www.wikidata.org/entity/Q21165168,/wiki/Peter_Hunter_(bioengineer),http://www.wikidata.org/entity/Q17489118,/wiki/Andrew_Pullan,/wiki/Peter_Hunter_(bioengineer)/wiki/Andrew_Pullan,,,,,
http://www.wikidata.org/entity/Q20641919,/wiki/Peter_Landrock,http://www.wikidata.org/entity/Q3156088,/wiki/Ivan_Damg%C3%A5rd,/wiki/Peter_Landrock/wiki/Ivan_Damg%C3%A5rd,,,,,
http://www.wikidata.org/entity/Q323331,/wiki/Peter_Lax,http://www.wikidata.org/entity/Q441729,/wiki/Reuben_Hersh,/wiki/Peter_Lax/wiki/Reuben_Hersh,,,,,
http://www.wikidata.org/entity/Q29034382,/wiki/Ralph_Gordon_Stanton,http://www.wikidata.org/entity/Q1634242,/wiki/Hugh_C._Williams,/wiki/Ralph_Gordon_Stanton/wiki/Hugh_C._Williams,,,,,
http://www.wikidata.org/entity/Q61046,/wiki/Richard_Courant,http://www.wikidata.org/entity/Q72978,/wiki/Kurt_Otto_Friedrichs,/wiki/Richard_Courant/wiki/Kurt_Otto_Friedrichs,,,,,
,,,,,http://dbpedia.org/resource/Richard_Murnane,/wiki/Richard_Murnane,http://dbpedia.org/resource/Erica_N._Walker,/wiki/Erica_N._Walker,/wiki/Richard_Murnane/wiki/Erica_N._Walker
,,,,,http://dbpedia.org/resource/Rod_Burstall,/wiki/Rod_Burstall,http://dbpedia.org/resource/Thorsten_Altenkirch,/wiki/Thorsten_Altenkirch,/wiki/Rod_Burstall/wiki/Thorsten_Altenkirch
http://www.wikidata.org/entity/Q451667,/wiki/Roger_Cotes,http://www.wikidata.org/entity/Q1959556,/wiki/James_Jurin,/wiki/Roger_Cotes/wiki/James_Jurin,,,,,
http://www.wikidata.org/entity/Q667074,/wiki/Samuel_Karlin,http://www.wikidata.org/entity/Q95222875,/wiki/Charles_Anthony_Micchelli,/wiki/Samuel_Karlin/wiki/Charles_Anthony_Micchelli,,,,,
